flow_id,capture_id,dataset,label,sz_cv,sz_iqr,sz_qratio,sz_median_to_mean,sz_p25_median_ratio,sz_p75_median_ratio,sz_iqr_norm_median,iat_cv,iat_iqr,direction_balance_bytes,direction_balance_packets,dispersion_symmetry,score__unified_relative_shape_v2__bagging,score__unified_relative_shape_v2__cat,score__unified_relative_shape_v2__lgbm,score__unified_relative_shape_v2__lgbm__groupdro,score__unified_relative_shape_v2__xgb
vpn_vpn_ftps_b.pcap::370409,vpn_vpn_ftps_b.pcap,iscx,1,1.0311528371631078,100.0,1.7299269946720657,0.7989032769268068,0.8106508875739645,1.4023668639053255,0.591715972830083,1.1358505695287529,0.2584174871444702,-0.04783965207299614,-0.0399999996,0.3599999964,0.6885060584391416,0.8035209331243641,0.8473701879448479,0.8659083703379268,0.7764583
vpn_vpn_ftps_b.pcap::370411,vpn_vpn_ftps_b.pcap,iscx,1,1.2464966670203108,121.0,3.3269230129437886,0.7612379798786577,0.3795620437956204,1.2627737226277371,0.8832116723853163,3.0311518197649514,0.224523663520813,-0.07151191864913531,0.1599999984,-0.40495867433918453,0.7622573151464045,0.9619771570846692,0.9794465645913276,0.9749058168225856,0.95604515
vpn_vpn_ftps_b.pcap::370412,vpn_vpn_ftps_b.pcap,iscx,1,1.2513409194956797,121.0,3.3269230129437886,0.7625939284019263,0.3795620437956204,1.2627737226277371,0.8832116723853163,3.5783857132840238,0.23276543617248535,-0.07342053993468296,0.1599999984,-0.40495867433918453,0.7402994164829073,0.9620285717957401,0.9748405680580946,0.979953871350748,0.96689826
vpn_vpn_ftps_b.pcap::370418,vpn_vpn_ftps_b.pcap,iscx,1,0.23122601438671525,0.0,0.9999999807692311,0.8764044796111604,1.0,1.0,0.0,1.2783817969520415,41.512229919433594,0.09737827697120173,0.11111109876543349,0.0,0.8692826809669313,0.6596230148247193,0.9835358267380175,0.9727266606688368,0.6042404
vpn_vpn_ftps_b.pcap::370423,vpn_vpn_ftps_b.pcap,iscx,1,0.8023526963550016,1294.25,16.45373114682112,0.7924454817345664,0.15090090090090091,2.482882882882883,2.3319819777802127,2.0816264575093033,0.0016562938690185547,0.044003115261941644,0.0,0.27177902238997176,0.06772910930519511,0.41879533464478685,0.17012075084835804,0.07565183581829066,0.42776227
vpn_vpn_ftps_b.pcap::370424,vpn_vpn_ftps_b.pcap,iscx,1,1.0881051208954864,44.0,1.8461538106508883,0.5843478199894141,0.9285714285714286,1.7142857142857142,0.7857142716836738,3.1890844750653566,0.210343599319458,0.24782608684877128,0.08333332986111125,0.8181817995867773,0.973750796758494,0.978606097241466,0.9908523405640948,0.9937946725930662,0.98352665
vpn_vpn_netflix_a.pcap::382628,vpn_vpn_netflix_a.pcap,iscx,1,1.07843759952055,1021.5,20.64423037222634,0.11462686545265316,0.8666666666666667,17.891666666666666,17.024999716250004,1.694389663231814,0.08242547512054443,0.15701492535438627,0.24999998437500096,0.9843367587035372,0.12636692009168424,0.1533724574659733,0.20521960383472093,0.2921627199825668,0.15687384
vpn_vpn_netflix_a.pcap::382629,vpn_vpn_netflix_a.pcap,iscx,1,1.506801871250767,323.0,7.5918365797584375,0.1409214088321913,0.9423076923076923,7.153846153846154,6.2115383420858015,1.3877429732456819,0.07648289203643799,-0.9457994573537943,-0.49999987500003124,0.9814241455683463,0.005186891505092025,0.1796577368355802,0.1000066450089608,0.052697456781983794,0.19025615
vpn_vpn_netflix_a.pcap::382632,vpn_vpn_netflix_a.pcap,iscx,1,0.3900928732183766,0.0,0.9999999807692311,0.8049535479109359,1.0,1.0,0.0,1.698192717074283,3.5882055163383484,-0.35603715060050417,-0.199999960000008,0.0,0.6149119569432475,0.4836977156104039,0.9742216438496262,0.9832525959642502,0.5051559
vpn_vpn_netflix_a.pcap::382634,vpn_vpn_netflix_a.pcap,iscx,1,0.4026538718310841,15.75,1.3028845903291426,0.7675276639479311,1.0,1.3028846153846154,0.30288460955991137,1.3830544074858968,6.867123484611511,-0.6162361600876894,-0.49999987500003124,0.9999999365079406,0.009045563774899556,0.3124394849213255,0.1510937906313308,0.06795782432497716,0.15724763
vpn_vpn_netflix_a.pcap::382636,vpn_vpn_netflix_a.pcap,iscx,1,0.07142857015306125,8.0,1.1538461316568052,0.9999999821428575,0.9285714285714286,1.0714285714285714,0.1428571403061225,1.3618939903737266,4.970738053321838,0.0,0.0,0.0,0.938248016949173,0.8842240528563178,0.9750142757881733,0.9689016264454006,0.96792775
vpn_vpn_netflix_a.pcap::382637,vpn_vpn_netflix_a.pcap,iscx,1,0.3900928732183766,0.0,0.9999999807692311,0.8049535479109359,1.0,1.0,0.0,1.6963820476405918,3.5928052067756653,-0.35603715060050417,-0.199999960000008,0.0,0.6149119569432475,0.4836977156104039,0.9742216438496262,0.9832525959642502,0.5051559
vpn_vpn_netflix_a.pcap::382639,vpn_vpn_netflix_a.pcap,iscx,1,0.3900928732183766,0.0,0.9999999807692311,0.8049535479109359,1.0,1.0,0.0,1.6953830247743933,3.5910204648971558,-0.35603715060050417,-0.199999960000008,0.0,0.6156896757768086,0.4836977156104039,0.9742216438496262,0.9832525959642502,0.5051559
vpn_vpn_netflix_a.pcap::382641,vpn_vpn_netflix_a.pcap,iscx,1,1.1342218407005806,606.0,12.653845910502964,0.15740740699445588,0.8666666666666667,10.966666666666667,10.09999983166667,3.132757785773965,0.2147434949874878,0.4777777777040466,0.17647057785467188,0.9735973581293773,0.4232360125974496,0.6016672373520975,0.7683723837707167,0.6502746721003284,0.40673247
vpn_vpn_netflix_a.pcap::382644,vpn_vpn_netflix_a.pcap,iscx,1,0.07142857015306125,8.0,1.1538461316568052,0.9999999821428575,0.9285714285714286,1.0714285714285714,0.1428571403061225,1.3780423382567404,6.133126378059387,0.46428571221301024,0.49999987500003124,0.0,0.992174241912069,0.9386886803111769,0.9916714630859551,0.9928473536511403,0.96596533
vpn_vpn_netflix_a.pcap::382645,vpn_vpn_netflix_a.pcap,iscx,1,0.07142857015306125,8.0,1.1538461316568052,0.9999999821428575,0.9285714285714286,1.0714285714285714,0.1428571403061225,1.3716285706196059,5.281654000282288,0.46428571221301024,0.49999987500003124,0.0,0.9965095214355302,0.9726201354980386,0.9916714630859551,0.9931058939364077,0.9859946
vpn_vpn_netflix_a.pcap::382646,vpn_vpn_netflix_a.pcap,iscx,1,0.07142857015306125,8.0,1.1538461316568052,0.9999999821428575,0.9285714285714286,1.0714285714285714,0.1428571403061225,1.3911145960523583,9.128594040870667,0.46428571221301024,0.49999987500003124,0.0,0.9920852527664799,0.9386886803111769,0.9916714630859551,0.9928473536511403,0.96596533
vpn_vpn_netflix_a.pcap::382650,vpn_vpn_netflix_a.pcap,iscx,1,0.07142857015306125,8.0,1.1538461316568052,0.9999999821428575,0.9285714285714286,1.0714285714285714,0.1428571403061225,1.3721593701797932,5.1047810316085815,0.0,0.0,0.0,0.9502477384108536,0.8904666128545755,0.9750142757881733,0.9689016264454006,0.96792775
vpn_vpn_netflix_a.pcap::382653,vpn_vpn_netflix_a.pcap,iscx,1,0.4026538718310841,15.75,1.3028845903291426,0.7675276639479311,1.0,1.3028846153846154,0.30288460955991137,1.3828423156132472,6.8240039348602295,-0.6162361600876894,-0.49999987500003124,0.9999999365079406,0.009045563774899556,0.3124394849213255,0.1510937906313308,0.06795782432497716,0.15724763
vpn_vpn_netflix_a.pcap::382655,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.970777306058895,6.886271953582764,-0.3333333311965812,-0.33333322222225925,0.0,0.9091475193831722,0.03616176613546553,0.9011086370254955,0.9645077877897921,0.011592176
vpn_vpn_netflix_a.pcap::382656,vpn_vpn_netflix_a.pcap,iscx,1,0.4026538718310841,15.75,1.3028845903291426,0.7675276639479311,1.0,1.3028846153846154,0.30288460955991137,1.3831357008132543,6.808844447135925,-0.6162361600876894,-0.49999987500003124,0.9999999365079406,0.009045563774899556,0.3124394849213255,0.1510937906313308,0.06795782432497716,0.15724763
vpn_vpn_netflix_a.pcap::382658,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.9711705206471367,6.892805099487305,-0.3333333311965812,-0.33333322222225925,0.0,0.9091475193831722,0.03616176613546553,0.9011086370254955,0.9645077877897921,0.011592176
vpn_vpn_netflix_a.pcap::382659,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.9709429341544981,6.890982985496521,-0.3333333311965812,-0.33333322222225925,0.0,0.9091475193831722,0.03616176613546553,0.9011086370254955,0.9645077877897921,0.011592176
vpn_vpn_netflix_a.pcap::382666,vpn_vpn_netflix_a.pcap,iscx,1,1.399820736226064,533.75,11.264422860299561,0.15013404782390666,1.0,11.264423076923077,10.26442287953033,2.5870005131767217,0.21923303604125977,0.3190348524811229,0.0,0.9999999981264637,0.20802116050393654,0.8700085021644726,0.6996188893403829,0.8037750837001694,0.74077064
vpn_vpn_netflix_a.pcap::382667,vpn_vpn_netflix_a.pcap,iscx,1,1.0365640408688452,1308.0,26.153845650887586,0.08539554887159687,1.0,26.153846153846153,25.153845670118354,5.845684241969431,0.00022912025451660156,-0.8769465994428635,0.0,0.9999999992354739,0.9783288214593379,0.9779795578090784,0.9973480461262881,0.9984788556922465,0.99781173
vpn_vpn_netflix_a.pcap::382668,vpn_vpn_netflix_a.pcap,iscx,1,1.0365640408688452,1308.0,26.153845650887586,0.08539554887159687,1.0,26.153846153846153,25.153845670118354,5.845296159302862,0.0002491474151611328,-0.8769465994428635,0.0,0.9999999992354739,0.9783288214593379,0.9779795578090784,0.9973480461262881,0.9984788556922465,0.99781173
vpn_vpn_netflix_a.pcap::382669,vpn_vpn_netflix_a.pcap,iscx,1,1.0365640408688452,1308.0,26.153845650887586,0.08539554887159687,1.0,26.153846153846153,25.153845670118354,5.844400288965419,0.0002460479736328125,-0.8769465994428635,0.0,0.9999999992354739,0.9783288214593379,0.9779795578090784,0.9973480461262881,0.9984788556922465,0.99781173
vpn_vpn_netflix_a.pcap::382673,vpn_vpn_netflix_a.pcap,iscx,1,1.1429049095199892,1293.5,25.874999502403856,0.10391156441820393,1.0,25.875,24.874999521634624,4.728626127523166,0.21564728021621704,-0.32117346937409974,0.021276595291987336,0.9999999992269036,0.852923533382014,0.859519845365301,0.8261142330974002,0.6947249002260012,0.6041387
vpn_vpn_netflix_a.pcap::382676,vpn_vpn_netflix_a.pcap,iscx,1,0.9629263782922113,1308.0,26.153845650887586,0.09069335052875228,0.8666666666666667,22.666666666666668,21.799999636666673,3.875734684838922,0.00011086463928222656,-0.8796801547700217,0.0199999998,0.9877675833426852,0.9996063533874082,0.9983377979845035,0.9996852403078912,0.9998697447381336,0.9998054
vpn_vpn_netflix_a.pcap::382678,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0097434109772732,36.40922164916992,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4781015324373546,0.9922512392613234,0.9904583839937873,0.10649654
vpn_vpn_netflix_a.pcap::382679,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0097287643979147,36.393727481365204,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4781015324373546,0.9922512392613234,0.9904583839937873,0.10649654
vpn_vpn_netflix_a.pcap::382680,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.00654420972259,37.02373957633972,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4404240455095168,0.9922512392613234,0.9904583839937873,0.11017567
vpn_vpn_netflix_a.pcap::382681,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0072713113966896,36.86675953865051,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4781015324373546,0.9922512392613234,0.9904583839937873,0.10649654
vpn_vpn_netflix_a.pcap::382682,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0024709365343236,38.029142796993256,0.19999999923076925,0.199999960000008,0.0,0.9818559915372387,0.4404240455095168,0.9922512392613234,0.9904583839937873,0.11017567
vpn_vpn_netflix_a.pcap::382683,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0027747430959624,37.933628380298615,0.19999999923076925,0.199999960000008,0.0,0.9818559915372387,0.4404240455095168,0.9922512392613234,0.9904583839937873,0.11017567
vpn_vpn_netflix_a.pcap::382684,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0035867596599246,37.734754860401154,0.19999999923076925,0.199999960000008,0.0,0.9818559915372387,0.4404240455095168,0.9922512392613234,0.9904583839937873,0.11017567
vpn_vpn_netflix_a.pcap::382685,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0034786638940476,37.698015213012695,0.19999999923076925,0.199999960000008,0.0,0.9818559915372387,0.4404240455095168,0.9922512392613234,0.9904583839937873,0.11017567
vpn_vpn_netflix_a.pcap::382710,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.9986551485250734,39.066179156303406,0.19999999923076925,0.199999960000008,0.0,0.9822686232826214,0.5142268276151447,0.9922512392613234,0.9904583839937873,0.12244347
vpn_vpn_netflix_a.pcap::382714,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.010764833619698,36.23427551984787,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4781015324373546,0.9922512392613234,0.9904583839937873,0.10649654
vpn_vpn_netflix_a.pcap::382715,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0107611147451894,36.23426467180252,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4781015324373546,0.9922512392613234,0.9904583839937873,0.10649654
vpn_vpn_netflix_a.pcap::382716,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0078692194297867,36.760211288928986,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4781015324373546,0.9922512392613234,0.9904583839937873,0.10649654
vpn_vpn_netflix_a.pcap::382717,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.009201827251606,36.45257544517517,0.19999999923076925,0.199999960000008,0.0,0.9852134493852631,0.4781015324373546,0.9922512392613234,0.9904583839937873,0.10649654
vpn_vpn_netflix_a.pcap::382730,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.001483773723635,38.10400605201721,0.19999999923076925,0.199999960000008,0.0,0.9818559915372387,0.4404240455095168,0.9922512392613234,0.9904583839937873,0.11017567
vpn_vpn_netflix_a.pcap::382731,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0014780159099355,38.10384774208069,0.19999999923076925,0.199999960000008,0.0,0.9818559915372387,0.4404240455095168,0.9922512392613234,0.9904583839937873,0.11017567
vpn_vpn_netflix_a.pcap::382732,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0332840365007472,32.89083832502365,0.19999999923076925,0.199999960000008,0.0,0.9665438044519087,0.5546519737397952,0.9909963334307722,0.9903988084869182,0.22470365
vpn_vpn_netflix_a.pcap::382733,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0173968081384233,34.97056829929352,0.19999999923076925,0.199999960000008,0.0,0.9718268955225284,0.45470805897443745,0.9907661839299378,0.9897490603475902,0.10649654
vpn_vpn_netflix_a.pcap::382734,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0334847670382783,32.866711020469666,0.19999999923076925,0.199999960000008,0.0,0.9665438044519087,0.5546519737397952,0.9909963334307722,0.9903988084869182,0.22470365
vpn_vpn_netflix_a.pcap::382735,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.9993970056835435,38.74310904741287,0.19999999923076925,0.199999960000008,0.0,0.9822686232826214,0.5142268276151447,0.9922512392613234,0.9904583839937873,0.12244347
vpn_vpn_netflix_a.pcap::382742,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.9981373045952738,42.73169153928757,0.14285714246467818,0.1428571224489825,0.0,0.9849626286482913,0.5229171745321761,0.9922512392613234,0.9923546041653065,0.1646532
vpn_vpn_netflix_a.pcap::382743,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.9981442918158018,42.7318549156189,0.14285714246467818,0.1428571224489825,0.0,0.9849626286482913,0.5229171745321761,0.9922512392613234,0.9923546041653065,0.1646532
vpn_vpn_netflix_a.pcap::382744,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.998125802886136,42.73129439353943,0.14285714246467818,0.1428571224489825,0.0,0.9849626286482913,0.5229171745321761,0.9922512392613234,0.9923546041653065,0.1646532
vpn_vpn_netflix_a.pcap::382748,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,0.9971448604350794,42.86765903234482,0.14285714246467818,0.1428571224489825,0.0,0.9857443937052521,0.8123531919389326,0.9928649428139226,0.9951381054735253,0.6890646
vpn_vpn_netflix_a.pcap::382750,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0123763778056194,41.50646048784256,0.14285714246467818,0.1428571224489825,0.0,0.9847718242333059,0.42588832446365427,0.9922512392613234,0.9923546041653065,0.14887379
vpn_vpn_netflix_a.pcap::382752,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0167833043173726,44.780199110507965,0.11111111087369421,0.11111109876543349,0.0,0.9754295141748592,0.3774800055631558,0.9912756970006787,0.9899803953432399,0.14276327
vpn_vpn_netflix_a.pcap::382754,vpn_vpn_netflix_a.pcap,iscx,1,1.8881983836808187,48.0,1.9230768860946754,0.2811210683336747,1.0,1.9230769230769231,0.9230769053254442,2.3644986654112565,0.20573115348815918,-0.532223644823983,0.0,0.9999999791666672,0.9873997102898541,0.9865463109575248,0.9961402597911005,0.9987488642383637,0.99682105
vpn_vpn_netflix_a.pcap::382756,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0119717924055327,44.78370416164398,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5057851000373939,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382757,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.008257844126438,44.78280371427536,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5292558517320503,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382758,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0083001340557367,44.783040940761566,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5292558517320503,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382759,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0086656198019637,44.7853861451149,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5292558517320503,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382760,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0106943354813376,44.7854882478714,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5292558517320503,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382761,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0105930317489917,44.78413665294647,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5292558517320503,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382762,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0113381650603799,44.78369224071503,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5057851000373939,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382763,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0113248167841036,44.78453701734543,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5057851000373939,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382764,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0086632126113242,44.78265208005905,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5292558517320503,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382765,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0112040052671194,44.78611481189728,0.09090909075015893,0.09090908264462885,0.0,0.988217735342996,0.5057851000373939,0.9923895212045183,0.9926981182002746,0.2696215
vpn_vpn_netflix_a.pcap::382776,vpn_vpn_netflix_a.pcap,iscx,1,1.8656745019235272,52.25,2.004807653753699,0.2659446436458908,1.0,2.0048076923076925,1.004807672984468,2.2079847456166717,0.21771812438964844,-0.5776173284329696,0.0,0.9999999808612444,0.9858792253692078,0.9898929151773557,0.9952913577087344,0.9983288657603553,0.9937634
vpn_vpn_netflix_a.pcap::382778,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0040616043562323,44.785181164741516,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382779,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.003708456552454,44.78368556499481,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382780,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.003521763638554,44.78303873538971,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382781,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0035204859759563,44.782931089401245,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382782,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0039783116943524,44.78368067741394,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382783,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0035203184272081,44.78289830684662,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382784,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0039789170134472,44.78347098827362,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382785,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0042506649296938,44.78458172082901,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382786,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0044525961134205,44.783110439777374,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382787,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0035336560385275,44.78446185588837,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382788,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0035685275549777,44.784715354442596,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382789,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0039380770459219,44.78233277797699,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382790,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0039638712798162,44.78286397457123,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382791,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0044961265169299,44.78299564123154,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
vpn_vpn_netflix_a.pcap::382792,vpn_vpn_netflix_a.pcap,iscx,1,0.0,0.0,0.9999999807692311,0.9999999807692311,1.0,1.0,0.0,1.0040417230614356,44.7850239276886,0.0769230768092854,0.07692307100591762,0.0,0.9894128141799697,0.518947664421645,0.9923895212045183,0.9941769699205057,0.33870655
